"CASE_ID","STATE","COUNTY","VEH_MOD_YEAR","VEH_BRAND","VEH_MODEL","VEH_CATEGORY","LATITUDE","LONGITUDE","ACC_TS","ACC_TOD","ACC_LOC","LIGHT_COND","WEATHER","AGE","SEX","DRINKING_FLAG","DRUGS_FLAG","SEAT_POS","IMPACT_LOC","FIRE_FLAG","HARM_EV_TYPE","COLL_EV_TYPE","HELMET_PRESENT","HELMET_MISUSE","INJURY"
530201,"Washington","CLALLAM",2017,"Kawasaki","KLR650","Motorcycle",48.06933333,-124.06246667,2020-06-21 05:21:00,"Night","Non-Junction","Dawn","Cloudy",62,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530205,"Washington","COWLITZ",2019,"Kawasaki","ER400DK","Motorcycle",46.13323333,-122.95770833,2020-06-25 13:25:00,"Afternoon","Four-Way Intersection","Daylight","Clear",21,"Male","Not Reported","Not Reported","Rider","Right-Front Side","Yes","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530215,"Washington","SPOKANE",2007,"Harley Davidson","Heritage Softail Classic","Motorcycle",47.93073056,-117.35140278,2020-07-03 21:02:00,"Night","Non-Junction","Dusk","Clear",56,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530217,"Washington","KITSAP",2019,"Kawasaki","Ninja 400","Motorcycle",47.64053056,-122.70075833,2020-07-03 21:45:00,"Night","Non-Junction","Dusk","Clear",30,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
530229,"Washington","GRANT",2003,"Honda","VTX1800C (VTX)","Motorcycle",47.54283056,-119.46945278,2020-07-05 10:05:00,"Morning","Intersection-Related","Daylight","Clear",55,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Pedalcyclist","Fixed/Not Fixed Object Collision","Yes","No","Serious"
530234,"Washington","KITSAP",1996,"Harley Davidson","FXDWG","Motorcycle",47.597225,-122.73503889,2020-02-26 12:24:00,"Afternoon","Driveway Access Related","Daylight","Clear",57,"Male","Not Reported","Not Reported","Rider","Left","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530236,"Washington","SKAMANIA",2004,"Suzuki","GSX-R750K","Motorcycle",46.05845278,-122.23091667,2020-07-18 12:55:00,"Afternoon","Non-Junction","Daylight","Clear",30,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
530245,"Washington","CLALLAM",1991,"Harley Davidson","FXSTC","Motorcycle",48.09077778,-123.30171667,2020-07-20 15:13:00,"Afternoon","Driveway Access Related","Daylight","Clear",64,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Serious"
530245,"Washington","CLALLAM",1991,"Harley Davidson","FXSTC","Motorcycle",48.09077778,-123.30171667,2020-07-20 15:13:00,"Afternoon","Driveway Access Related","Daylight","Clear",63,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530248,"Washington","LEWIS",2001,"Harley Davidson","XL 883 / Sportster 883","Motorcycle",46.54658333,-122.72531667,2020-07-18 18:45:00,"Evening","Driveway Access Related","Dusk","Clear",37,"Unknown","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530249,"Washington","COWLITZ",2001,"Suzuki","GSX-R1000","Motorcycle",46.13628056,-122.91126667,2020-07-26 14:55:00,"Afternoon","Four-Way Intersection","Daylight","Clear",56,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530253,"Washington","KING",2004,"Suzuki","GSX-R1000K","Motorcycle",47.44348333,-122.27434167,2020-07-29 20:49:00,"Evening","Non-Junction","Dark - Lighted","Clear",29,"Male","Not Reported","Not Reported","Rider","Reported as Unknown","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
530258,"Washington","SKAGIT",2018,"Suzuki","GSX-R750L8","Motorcycle",48.58789167,-122.36129444,2020-07-26 03:40:00,"Night","Non-Junction","Dark - Not Lighted","Clear",34,"Male","Not Reported","Yes","Rider","Right-Front Side","No","Tree (Standing Only)","Fixed/Not Fixed Object Collision","Yes","No","Death"
530259,"Washington","KING",2013,"Harley Davidson","Dyna Fat Bob","Motorcycle",47.47099167,-122.20509167,2020-07-14 17:46:00,"Evening","Non-Junction","Daylight","Clear",59,"Male","Not Reported","Not Reported","Rider","Reported as Unknown","No","Concrete Traffic Barrier","Fixed/Not Fixed Object Collision","Yes","No","Death"
530260,"Washington","KING",2000,"Yamaha","YZF-R1/YZF-R1C/YZF-R1","Motorcycle",47.49504167,-122.28279167,2020-07-29 21:42:00,"Night","Non-Junction","Dark - Not Lighted","Clear",33,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
530262,"Washington","SPOKANE",2000,"Indian Motorcycle","Chief","Motorcycle",47.75426111,-117.30373611,2020-08-02 21:28:00,"Night","Non-Junction","Dark - Not Lighted","Clear",69,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530269,"Washington","ISLAND",2019,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",48.16032778,-122.51663056,2020-07-26 19:55:00,"Evening","Non-Junction","Daylight","Clear",45,"Male","Yes","No","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530284,"Washington","GRANT",1999,"Harley Davidson","FXSTS / Springer Softail","Motorcycle",47.06436944,-119.04508889,2020-08-03 11:17:00,"Morning","Non-Junction","Daylight","Clear",55,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530285,"Washington","LEWIS",2007,"Honda","CBR600","Motorcycle",46.60551667,-122.47408056,2020-08-09 14:07:00,"Afternoon","Non-Junction","Daylight","Clear",33,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530289,"Washington","SPOKANE",2001,"Harley Davidson","Dyna Super Glide","Motorcycle",47.68516667,-117.39530278,2020-08-19 17:39:00,"Evening","Intersection-Related","Daylight","Clear",38,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530290,"Washington","CLARK",2020,"Kawasaki","Ninja 400","Motorcycle",45.66787778,-122.62229722,2020-08-19 17:19:00,"Evening","T-Intersection","Daylight","Clear",59,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530307,"Washington","BENTON",2016,"KTM","Adventure + Adventure R","Motorcycle",46.32340278,-119.49341944,2020-08-24 17:41:00,"Evening","Non-Junction","Daylight","Clear",40,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Post, Pole or Other Supports","Fixed/Not Fixed Object Collision","Yes","No","Death"
530309,"Washington","PIERCE",2007,"Kawasaki","Ninja ZX-10R","Motorcycle",47.07418611,-122.42234167,2020-08-28 14:07:00,"Afternoon","Driveway Access Related","Daylight","Clear",27,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530310,"Washington","WHATCOM",2016,"Yamaha","FZ09","Motorcycle",48.67960833,-120.88157778,2020-08-23 11:15:00,"Morning","Non-Junction","Daylight","Clear",33,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530316,"Washington","KING",2004,"Honda","ST1300","Motorcycle",47.31093056,-122.27804167,2020-08-24 11:11:00,"Morning","Non-Junction","Daylight","Clear",63,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530320,"Washington","KING",2017,"BMW","R 1200 GS","Motorcycle",47.27109722,-121.93702778,2020-07-29 16:05:00,"Afternoon","Non-Junction","Daylight","Clear",78,"Unknown","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530326,"Washington","SKAMANIA",2003,"Yamaha","XVS1100 / V Star 1100","Motorcycle",45.61704722,-122.04225556,2020-08-14 18:21:00,"Evening","Non-Junction","Dusk","Clear",58,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530329,"Washington","CLALLAM",2007,"Harley Davidson","Heritage Softail Classic","Motorcycle",48.07946944,-123.44256944,2020-08-31 15:49:00,"Afternoon","Non-Junction","Daylight","Clear",60,"Unknown","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530334,"Washington","CLARK",2019,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",45.62036389,-122.29364444,2020-08-30 11:23:00,"Morning","Non-Junction","Daylight","Clear",41,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Possible"
530334,"Washington","CLARK",2019,"Harley Davidson","FLHXS / STREET GLIDE SPECIAL","Motorcycle",45.62036389,-122.29364444,2020-08-30 11:23:00,"Morning","Non-Junction","Daylight","Clear",44,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530334,"Washington","CLARK",2013,"Honda","CB500","Motorcycle",45.62036389,-122.29364444,2020-08-30 11:23:00,"Morning","Non-Junction","Daylight","Clear",40,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Minor"
530343,"Washington","SNOHOMISH",2006,"Suzuki","GSX-R600","Motorcycle",47.80093056,-122.31371389,2020-09-05 00:35:00,"Night","Non-Junction","Dark - Lighted","Clear",24,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Guardrail Face","Fixed/Not Fixed Object Collision","Yes","No","Death"
530344,"Washington","OKANOGAN",2014,"Harley Davidson","Tri Glide Ultra Classic","Motorcycle",48.35467778,-120.03889167,2020-09-04 19:43:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",69,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Serious"
530344,"Washington","OKANOGAN",2014,"Harley Davidson","Tri Glide Ultra Classic","Motorcycle",48.35467778,-120.03889167,2020-09-04 19:43:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",77,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Live Animal","Fixed/Not Fixed Object Collision","Yes","No","Death"
530345,"Washington","GRANT",1975,"Honda","CRF250","Motorcycle",47.06604444,-119.30033056,2020-09-05 19:20:00,"Evening","Non-Junction","Daylight","Clear",54,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530346,"Washington","SNOHOMISH",2013,"Yamaha","FZ8-N","Motorcycle",47.79130833,-122.21308611,2020-07-23 23:56:00,"Night","Four-Way Intersection","Dark - Lighted","Clear",26,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Sideswipe - Opposite Direction","Yes","No","Death"
530348,"Washington","OKANOGAN",2007,"Yamaha","XV1900CT/CTC/Stratoliner","Motorcycle",48.60018889,-120.56596944,2020-09-06 19:15:00,"Evening","Driveway Access Related","Dusk","Clear",35,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Serious"
530348,"Washington","OKANOGAN",2007,"Yamaha","XV1900CT/CTC/Stratoliner","Motorcycle",48.60018889,-120.56596944,2020-09-06 19:15:00,"Evening","Driveway Access Related","Dusk","Clear",27,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Rear","Yes","No","Death"
530351,"Washington","PIERCE",2018,"Suzuki","GSX-R750L8","Motorcycle",47.19893889,-122.56746667,2020-09-08 17:15:00,"Evening","Non-Junction","Daylight","Clear",33,"Male","Yes","Yes","Rider","Right","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
530354,"Washington","SPOKANE",2007,"Hyosung Motors & Machinery","On Road Motorcycle","Motorcycle",47.65650278,-117.46440556,2020-09-12 19:03:00,"Evening","Intersection-Related","Daylight","Fog, Smog, Smoke",43,"Male","Not Reported","Not Reported","Rider","Reported as Unknown","No","Curb","Fixed/Not Fixed Object Collision","Yes","No","Death"
530363,"Washington","SPOKANE",2016,"Harley Davidson","FLSTN103 / SOFTAIL DELUXE","Motorcycle",47.51192778,-117.17781667,2020-09-18 21:20:00,"Night","Non-Junction","Dark - Not Lighted","Fog, Smog, Smoke",41,"Male","Yes","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530364,"Washington","SNOHOMISH",2006,"Suzuki","GSX-R1000","Motorcycle",47.83018056,-122.30728056,2020-09-05 10:54:00,"Morning","Y-Intersection","Daylight","Clear",31,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530367,"Washington","CLARK",2007,"Suzuki","GSX-R600","Motorcycle",45.94704167,-122.36901944,2020-09-07 00:01:00,"Night","Non-Junction","Dark - Not Lighted","Clear",29,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","No","None Used","Death"
530371,"Washington","SNOHOMISH",2005,"Harley Davidson","Sportster 1200 Custom","Motorcycle",47.97910556,-122.19099444,2020-09-26 20:54:00,"Evening","Four-Way Intersection","Dark - Lighted","Cloudy",39,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530377,"Washington","SKAGIT",2017,"Yamaha","FZ07","Motorcycle",48.64353056,-122.48202778,2020-09-26 08:20:00,"Early Morning","Non-Junction","Daylight","Rain",25,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530383,"Washington","SKAGIT",2005,"Harley Davidson","Electra Glide Ultra Classic","Motorcycle",48.5589,-122.35627778,2020-09-22 20:30:00,"Evening","Non-Junction","Dark - Not Lighted","Cloudy",58,"Male","Yes","No","Rider","Right-Front Side","No","Traffic Sign Support","Fixed/Not Fixed Object Collision","Yes","No","Death"
530393,"Washington","KING",2020,"Harley Davidson","XL883N / IRON 883","Motorcycle",47.46331944,-121.94189167,2020-10-02 19:34:00,"Evening","Non-Junction","Dark - Not Lighted","Clear",45,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530404,"Washington","KING",2014,"Kawasaki","Concours 14","Motorcycle",47.72304167,-122.31265833,2020-05-20 08:49:00,"Early Morning","T-Intersection","Daylight","Cloudy",61,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","No","None Used","Death"
530414,"Washington","SKAGIT",2016,"Indian Motorcycle","Chieftan","Motorcycle",48.52960278,-122.15720278,2020-10-17 04:30:00,"Night","Intersection-Related","Dark - Not Lighted","Cloudy",59,"Male","Yes","Not Reported","Rider","Right-Front Side","No","Guardrail End","Fixed/Not Fixed Object Collision","Yes","No","Death"
530418,"Washington","KITTITAS",2019,"Harley Davidson","FLHTCU / Electra Glide Ultra Classic","Motorcycle",46.94419167,-120.11128056,2020-10-17 14:27:00,"Afternoon","Non-Junction","Daylight","Clear",78,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530420,"Washington","THURSTON",2017,"Harley Davidson","FLTRXS / Road Glide Special","Motorcycle",46.90020556,-122.54207222,2020-10-24 22:52:00,"Night","Non-Junction","Dark - Not Lighted","Clear",40,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530420,"Washington","THURSTON",2017,"Harley Davidson","FLTRXS / Road Glide Special","Motorcycle",46.90020556,-122.54207222,2020-10-24 22:52:00,"Night","Non-Junction","Dark - Not Lighted","Clear",26,"Female","Not Reported","Not Reported","Pillion","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530432,"Washington","KING",2009,"Genuine Scooters","Buddy 150","Motorcycle",47.50373056,-122.32470556,2020-11-04 23:22:00,"Night","Non-Junction","Dark - Not Lighted","Cloudy",38,"Female","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530436,"Washington","THURSTON",2001,"Honda","CBR600","Motorcycle",46.89611111,-122.96086667,2020-10-30 10:24:00,"Morning","Entrance/Exit Ramp Related","Daylight","Rain",29,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530443,"Washington","YAKIMA",2006,"Yamaha","XC50 / Vino Classic","Motorcycle",46.73094167,-120.69769167,2020-11-12 14:41:00,"Afternoon","Four-Way Intersection","Daylight","Clear",55,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530461,"Washington","PIERCE",1998,"Honda","CBR900","Motorcycle",47.19549167,-122.28768056,2020-07-23 10:41:00,"Morning","T-Intersection","Daylight","Clear",40,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530463,"Washington","KING",2004,"Honda","CB600 (599)","Motorcycle",47.30009167,-122.36097778,2020-10-29 15:14:00,"Afternoon","Driveway Access Related","Daylight","Clear",30,"Male","Not Reported","Not Reported","Rider","Non-Collision","No","Rollover/Overturn","Fixed/Not Fixed Object Collision","Yes","No","Death"
530469,"Washington","SNOHOMISH",2003,"Harley Davidson","Sportster 883 Custom","Motorcycle",48.18778889,-122.20593056,2020-10-25 15:08:00,"Afternoon","Driveway Access Related","Daylight","Clear",50,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Angle","Yes","No","Death"
530472,"Washington","KING",2011,"Kawasaki","Ninja 650R","Motorcycle",47.26889167,-122.26072778,2020-12-01 23:35:00,"Night","Non-Junction","Dark - Lighted","Clear",49,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
530477,"Washington","KING",2015,"Honda","CBR300","Motorcycle",47.35796667,-122.04353056,2020-12-06 16:03:00,"Afternoon","Four-Way Intersection","Daylight","Clear",28,"Male","Not Reported","Not Reported","Rider","Right-Front Side","No","Motor Vehicle In-Transport","Front-to-Front","Yes","No","Death"
